Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.02,,,,,,,
Sample Interval,3.84025e-05,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5208,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,10,,20,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
-5.077e-02,-96,-100,-91,-93,-0.8,-1.6,-1.2,-2
-5.073e-02,-96,-92,-89,-87,-0.8,-0.8,-1.2,0.4
-5.069e-02,-96,-102,-91,-93,-1.2,-1.6,-1.2,-2
-5.065e-02,-98,-92,-91,-89,-1.2,-0.8,-0.4,0.4
-5.061e-02,-98,-102,-91,-95,-1.2,-1.6,-1.2,-2
-5.058e-02,-100,-94,-91,-89,-1.2,-0.8,-0.4,0.4
-5.054e-02,-98,-102,-93,-95,-1.2,-1.6,-1.2,-2
-5.050e-02,-100,-94,-93,-91,-1.2,-0.8,-1.2,0.4
-5.046e-02,-100,-104,-93,-97,-1.2,-2,-1.2,-2
-5.042e-02,-100,-96,-95,-91,-1.2,-0.8,-0.4,0.4
-5.038e-02,-100,-106,-93,-97,-1.2,-2,-1.2,-2
-5.035e-02,-100,-96,-95,-91,-1.2,-0.8,-1.2,0.4
-5.031e-02,-102,-106,-95,-97,-1.2,-2,-1.2,-2
-5.027e-02,-102,-98,-95,-93,-1.2,-1.2,-1.2,0.4
-5.023e-02,-102,-106,-95,-99,-1.6,-2,-1.2,-2
-5.019e-02,-104,-98,-97,-93,-1.6,-1.2,-1.2,-0.4
-5.015e-02,-104,-108,-97,-99,-1.6,-2,-1.2,-2
-5.012e-02,-104,-100,-97,-93,-1.6,-1.2,-1.2,-0.4
-5.008e-02,-104,-108,-97,-101,-1.6,-2,-2,-2
-5.004e-02,-104,-100,-97,-95,-1.6,-1.2,-1.2,-0.4
-5.000e-02,-106,-110,-99,-101,-1.6,-2.4,-1.2,-2
-4.996e-02,-106,-102,-99,-95,-2,-1.2,-1.2,-0.4
-4.992e-02,-106,-110,-99,-101,-1.6,-2.4,-1.2,-2.8
-4.988e-02,-106,-100,-99,-95,-2,-1.2,-1.2,-0.4
-4.985e-02,-108,-110,-99,-101,-1.6,-2.4,-2,-2.8
-4.981e-02,-108,-102,-99,-97,-2,-1.2,-1.2,-0.4
-4.977e-02,-106,-110,-101,-103,-2,-2.4,-1.2,-2.8
-4.973e-02,-106,-102,-99,-97,-2,-1.6,-1.2,-0.4
-4.969e-02,-108,-110,-99,-103,-2,-2.4,-2,-2
-4.965e-02,-108,-104,-101,-97,-2,-1.6,-1.2,-0.4
-4.962e-02,-106,-112,-99,-103,-2,-2.4,-2,-2
-4.958e-02,-108,-104,-101,-97,-2,-1.6,-1.2,-0.4
-4.954e-02,-106,-110,-99,-103,-2,-2.8,-2,-2.8
-4.950e-02,-108,-102,-101,-97,-2,-1.6,-1.2,-0.4
-4.946e-02,-106,-110,-99,-103,-2,-2.8,-1.2,-2.8
-4.942e-02,-108,-104,-101,-97,-2,-1.6,-2,-0.4
-4.939e-02,-108,-110,-101,-103,-2.4,-2.8,-2,-2.8
-4.935e-02,-106,-102,-101,-97,-2,-1.6,-2,-0.4
-4.931e-02,-106,-110,-101,-101,-2.4,-2.8,-2,-2.8
-4.927e-02,-106,-102,-99,-97,-2,-1.6,-2,-0.4
-4.923e-02,-106,-110,-99,-101,-2,-2.8,-1.2,-2.8
-4.919e-02,-106,-102,-101,-95,-2.4,-1.6,-2,-0.4
-4.916e-02,-104,-110,-99,-101,-2,-2.8,-1.2,-2.8
-4.912e-02,-106,-102,-99,-95,-2.4,-1.6,-2,-0.4
-4.908e-02,-106,-108,-99,-101,-2.4,-2.8,-2,-2.8
-4.904e-02,-106,-100,-97,-95,-2.4,-2,-2,-0.4
-4.900e-02,-106,-108,-99,-99,-2,-2.8,-2,-2.8
-4.896e-02,-104,-100,-97,-95,-2.4,-2,-2,-0.4
-4.892e-02,-106,-108,-97,-99,-2.4,-2.8,-2,-2.8
-4.889e-02,-104,-100,-97,-93,-2.4,-2,-2,-0.4
-4.885e-02,-102,-106,-97,-99,-2.4,-2.8,-2,-2.8
-4.881e-02,-104,-100,-97,-93,-2.4,-2,-2,-0.4
-4.877e-02,-102,-106,-95,-97,-2.4,-2.8,-2,-2.8
-4.873e-02,-102,-98,-95,-93,-2.4,-2,-2,-1.2
-4.869e-02,-102,-106,-95,-97,-2.4,-2.8,-2,-2.8
-4.866e-02,-102,-98,-95,-91,-2.4,-2,-2,-0.4
-4.862e-02,-100,-106,-95,-97,-2.4,-2.8,-2,-2.8
-4.858e-02,-100,-96,-93,-91,-2.4,-2,-2,-0.4
-4.854e-02,-100,-104,-93,-95,-2.4,-2.8,-2,-2.8
-4.850e-02,-102,-96,-93,-91,-2.8,-2,-2,-1.2
-4.846e-02,-100,-104,-93,-95,-2.8,-3.2,-2,-2.8
-4.843e-02,-100,-96,-93,-89,-2.8,-2,-2,-0.4
-4.839e-02,-98,-102,-91,-93,-2.8,-3.2,-2,-2.8
-4.835e-02,-100,-94,-91,-89,-2.4,-2,-2,-0.4
-4.831e-02,-100,-102,-91,-93,-2.8,-3.2,-2,-2.8
-4.827e-02,-98,-94,-89,-87,-2.4,-2,-2,-1.2
-4.823e-02,-96,-102,-91,-93,-2.4,-3.2,-2,-2.8
-4.820e-02,-98,-92,-89,-87,-2.8,-2.4,-2,-1.2
-4.816e-02,-96,-100,-89,-91,-2.8,-3.2,-1.2,-2.8
-4.812e-02,-96,-92,-89,-85,-2.8,-2.4,-2,-1.2
-4.808e-02,-94,-100,-89,-91,-2.8,-3.2,-2,-2.8
-4.804e-02,-94,-90,-87,-85,-2.8,-2.4,-2,-1.2
-4.800e-02,-94,-98,-87,-89,-2.8,-3.2,-2,-2.8
-4.796e-02,-94,-90,-87,-85,-2.8,-2.4,-2,-1.2
-4.793e-02,-92,-96,-87,-89,-2.8,-3.2,-2.8,-2.8
-4.789e-02,-94,-88,-85,-83,-2.8,-2.4,-2.8,-0.4
-4.785e-02,-92,-96,-85,-87,-2.4,-3.2,-2,-2.8
-4.781e-02,-94,-88,-85,-81,-2.8,-2.4,-2,-1.2
-4.777e-02,-92,-94,-83,-85,-2.8,-3.2,-2,-2.8
-4.773e-02,-92,-86,-83,-81,-2.8,-2.4,-2,-1.2
-4.770e-02,-92,-94,-83,-85,-2.8,-3.2,-2,-2.8
-4.766e-02,-90,-86,-81,-79,-2.8,-2.4,-2,-1.2
-4.762e-02,-88,-92,-83,-83,-2.8,-3.2,-2,-2.8
-4.758e-02,-88,-84,-81,-79,-2.8,-2.4,-2,-1.2
-4.754e-02,-88,-92,-81,-83,-2.8,-3.2,-2,-2.8
-4.750e-02,-88,-84,-79,-77,-2.8,-2.4,-2,-1.2
-4.747e-02,-86,-90,-79,-81,-2.8,-3.2,-2,-2.8
-4.743e-02,-86,-82,-79,-77,-2.8,-2.4,-2.8,-1.2
-4.739e-02,-84,-88,-79,-81,-2.8,-3.2,-2,-2.8
-4.735e-02,-86,-80,-79,-75,-2.8,-2.4,-2,-1.2
-4.731e-02,-84,-88,-77,-79,-2.8,-3.2,-2,-2.8
-4.727e-02,-84,-78,-77,-75,-2.8,-2.4,-2,-1.2
-4.724e-02,-84,-86,-75,-79,-2.8,-3.2,-2,-2.8
-4.720e-02,-82,-78,-75,-73,-2.8,-2.4,-2,-1.2
-4.716e-02,-84,-86,-75,-77,-2.8,-3.2,-2,-2.8
-4.712e-02,-80,-76,-75,-71,-2.8,-2.4,-2,-1.2
-4.708e-02,-82,-84,-73,-75,-2.8,-3.6,-2,-2.8
-4.704e-02,-80,-76,-73,-71,-2.8,-2.4,-2,-1.2
-4.700e-02,-78,-82,-73,-75,-2.8,-3.6,-2,-2.8
-4.697e-02,-80,-74,-71,-69,-2.8,-2.4,-2.8,-1.2
-4.693e-02,-78,-80,-71,-73,-2.8,-3.6,-2,-2.8
-4.689e-02,-76,-72,-69,-67,-2.8,-2.4,-2,-1.2
-4.685e-02,-74,-78,-69,-71,-2.8,-3.6,-2.8,-2.8
-4.681e-02,-74,-70,-69,-67,-2.8,-2.4,-2,-1.2
-4.677e-02,-74,-78,-67,-71,-2.8,-3.6,-2,-2.8
-4.674e-02,-74,-70,-67,-63,-2.8,-2.4,-2,-1.2
-4.670e-02,-72,-76,-67,-69,-3.2,-3.6,-2,-2.8
-4.666e-02,-70,-68,-65,-63,-2.8,-2.4,-2.8,-1.2
-4.662e-02,-72,-74,-65,-67,-2.8,-3.6,-2,-2.8
-4.658e-02,-70,-66,-65,-61,-3.2,-2.4,-2,-1.2
-4.654e-02,-68,-72,-63,-65,-2.8,-3.6,-2,-2.8
-4.651e-02,-70,-64,-63,-59,-2.8,-2.4,-2,-0.4
-4.647e-02,-68,-70,-61,-63,-2.8,-3.6,-2.8,-2.8
-4.643e-02,-66,-62,-61,-57,-2.8,-2.4,-2,-1.2
-4.639e-02,-66,-68,-61,-61,-2.8,-3.6,-2,-2.8
-4.635e-02,-64,-60,-57,-55,-2.8,-2.4,-2,-1.2
-4.631e-02,-64,-66,-57,-61,-2.8,-3.2,-2,-2.8
-4.627e-02,-60,-56,-57,-53,-2.8,-2.4,-2,-1.2
-4.624e-02,-60,-64,-57,-57,-2.8,-3.2,-2.8,-2.8
-4.620e-02,-60,-54,-55,-51,-2.8,-2.4,-2,-0.4
-4.616e-02,-58,-62,-53,-55,-2.8,-3.6,-2,-2.8
-4.612e-02,-58,-52,-51,-49,-2.8,-2.4,-2,-1.2
-4.608e-02,-56,-58,-51,-53,-2.8,-3.2,-2,-2.8
-4.604e-02,-54,-50,-49,-47,-2.8,-2.4,-2,-1.2
-4.601e-02,-54,-56,-49,-51,-2.8,-3.2,-2,-2.8
-4.597e-02,-54,-48,-49,-45,-2.8,-2.4,-2,-1.2
-4.593e-02,-52,-54,-45,-49,-2.8,-3.2,-2,-2.8
-4.589e-02,-48,-44,-45,-41,-2.8,-2.4,-2,-0.4
-4.585e-02,-48,-52,-43,-47,-2.8,-3.2,-2,-2.8
-4.581e-02,-46,-42,-43,-39,-2.8,-2.4,-2,-1.2
-4.578e-02,-46,-48,-41,-43,-2.8,-3.2,-2,-2.8
-4.574e-02,-42,-40,-39,-37,-2.8,-2.4,-2,-0.4
-4.570e-02,-42,-46,-37,-41,-2.8,-3.2,-2,-2.8
-4.566e-02,-44,-36,-37,-35,-2.8,-2.4,-2,-0.4
-4.562e-02,-42,-44,-35,-39,-2.8,-3.2,-2,-2.8
-4.558e-02,-38,-34,-35,-31,-2.4,-2,-2,-0.4
-4.555e-02,-38,-40,-35,-35,-2.4,-3.2,-2,-2.8
-4.551e-02,-36,-32,-33,-29,-2.8,-2,-2,-0.4
-4.547e-02,-36,-38,-31,-33,-2.4,-3.2,-2,-2.8
-4.543e-02,-36,-30,-29,-27,-2.4,-2,-2,-0.4
-4.539e-02,-32,-36,-29,-31,-2.4,-3.2,-2,-2.8
-4.535e-02,-30,-26,-27,-25,-2.4,-2,-2,-0.4
-4.531e-02,-32,-34,-27,-29,-2.4,-3.2,-2,-2.8
-4.528e-02,-28,-24,-25,-23,-2.8,-2,-2,-0.4
-4.524e-02,-30,-30,-25,-27,-2.4,-3.2,-1.2,-2.8
-4.520e-02,-26,-22,-23,-19,-2.4,-2,-1.2,-0.4
-4.516e-02,-24,-28,-21,-23,-2.4,-2.8,-2,-2.8
-4.512e-02,-24,-18,-19,-17,-2.4,-2,-2,-0.4
-4.508e-02,-22,-26,-19,-21,-2.4,-2.8,-2,-2.8
-4.505e-02,-22,-16,-19,-15,-2.4,-2,-2,-0.4
-4.501e-02,-20,-24,-17,-19,-2.4,-2.8,-2,-2.8
-4.497e-02,-18,-14,-15,-13,-2.4,-2,-2,-0.4
-4.493e-02,-18,-22,-15,-17,-2.4,-2.8,-2,-2.8
-4.489e-02,-18,-12,-15,-11,-2.4,-2,-1.2,-0.4
-4.485e-02,-16,-18,-13,-15,-2.4,-2.8,-2,-2.8
-4.482e-02,-12,-10,-11,-9,-2,-1.6,-1.2,-0.4
-4.478e-02,-14,-16,-11,-13,-2,-2.8,-2,-2.8
-4.474e-02,-14,-8,-11,-7,-2.4,-1.6,-2,-0.4
-4.470e-02,-12,-14,-9,-11,-2,-2.8,-1.2,-2.8
-4.466e-02,-10,-4,-9,-3,-2,-1.6,-1.2,-0.4
-4.462e-02,-8,-12,-7,-7,-2,-2.8,-1.2,-2
-4.459e-02,-8,-2,-5,-3,-2,-1.6,-1.2,-0.4
-4.455e-02,-6,-10,-3,-5,-2,-2.8,-1.2,-2
-4.451e-02,-6,-8.9407e-08,-3,1,-2,-1.6,-1.2,-0.4
-4.447e-02,-4,-8,-1,-3,-2,-2.4,-1.2,-2
-4.443e-02,-2,2,-1,3,-2,-1.6,-1.2,-0.4
-4.439e-02,-2,-6,-1,-1,-2,-2.4,-2,-2
-4.435e-02,-8.9407e-08,6,1,5,-2,-1.6,-2,-0.4
-4.432e-02,-8.9407e-08,-2,3,1,-2,-2.4,-1.2,-2
-4.428e-02,2,8,3,7,-2,-1.6,-1.2,-0.4
-4.424e-02,2,-8.9407e-08,5,3,-2,-2.4,-0.4,-2
-4.420e-02,4,8,5,9,-2,-1.2,-1.2,-0.4
-4.416e-02,4,2,7,5,-2,-2.4,-1.2,-2
-4.412e-02,6,12,7,11,-1.6,-1.2,-2,-0.4
-4.409e-02,6,4,9,7,-1.6,-2.4,-1.2,-2
-4.405e-02,8,12,9,13,-1.6,-1.2,-1.2,-0.4
-4.401e-02,10,6,9,9,-1.6,-2,-1.2,-2
-4.397e-02,12,16,11,15,-1.6,-1.2,-1.2,-0.4
-4.393e-02,10,8,11,11,-1.6,-2,-1.2,-2
-4.389e-02,12,18,13,15,-1.6,-1.2,-1.2,0.4
-4.386e-02,12,10,13,11,-1.6,-2,-1.2,-2
-4.382e-02,16,20,15,19,-1.6,-1.2,-1.2,0.4
-4.378e-02,14,14,15,15,-1.6,-2,-1.2,-2
-4.374e-02,16,22,17,19,-1.6,-1.2,-1.2,0.4
-4.370e-02,18,16,19,17,-1.6,-2,-1.2,-2
-4.366e-02,18,24,19,21,-1.2,-0.8,-0.4,0.4
-4.363e-02,20,18,21,19,-1.2,-2,-1.2,-2
-4.359e-02,22,28,21,25,-1.6,-0.8,-1.2,0.4
-4.355e-02,22,20,23,21,-1.2,-2,-0.4,-2
-4.351e-02,24,30,21,27,-1.6,-0.8,-0.4,0.4
-4.347e-02,28,22,25,23,-1.2,-1.6,-1.2,-2
-4.343e-02,26,32,27,29,-1.2,-0.8,-0.4,0.4
-4.339e-02,28,24,29,25,-1.2,-1.6,-0.4,-2
-4.336e-02,28,34,29,31,-1.2,-0.8,-0.4,0.4
-4.332e-02,30,26,29,27,-1.2,-1.6,-1.2,-2
-4.328e-02,32,38,31,33,-1.2,-0.8,-1.2,0.4
-4.324e-02,34,30,31,29,-1.2,-1.6,-0.4,-2
-4.320e-02,36,40,33,35,-1.2,-0.8,-0.4,0.4
-4.316e-02,36,32,35,31,-0.8,-1.6,-0.4,-1.2
-4.313e-02,36,42,35,39,-1.2,-0.4,-0.4,0.4
-4.309e-02,38,36,35,33,-0.8,-1.6,-1.2,-2
-4.305e-02,38,44,37,39,-0.8,-0.4,-0.4,0.4
-4.301e-02,42,38,39,35,-0.8,-1.2,-1.2,-2
-4.297e-02,42,46,39,41,-0.8,-0.4,-0.4,0.4
-4.293e-02,42,40,39,37,-0.8,-1.2,-0.4,-2
-4.290e-02,46,48,41,43,-0.8,-0.4,-0.4,0.4
-4.286e-02,44,42,41,41,-0.8,-1.2,-1.2,-1.2
-4.282e-02,46,52,43,47,-0.8,-0.4,-0.4,0.4
-4.278e-02,48,44,45,43,-0.4,-1.2,-0.4,-1.2
-4.274e-02,50,54,47,49,-0.8,0,-0.4,1.2
-4.270e-02,50,48,47,45,-0.4,-1.2,-0.4,-1.2
-4.267e-02,50,56,47,51,-0.4,0,-0.4,1.2
-4.263e-02,54,50,49,45,-0.4,-0.8,-0.4,-1.2
-4.259e-02,54,58,49,53,-0.4,0,-0.4,1.2
-4.255e-02,54,52,49,49,-0.4,-0.8,-0.4,-1.2
-4.251e-02,56,60,51,55,-0.4,0,-0.4,1.2
-4.247e-02,58,54,53,51,-0.4,-0.8,-0.4,-1.2
-4.243e-02,58,62,53,57,-0.4,0,-0.4,1.2
-4.240e-02,58,56,55,53,-0.4,-0.8,-0.4,-1.2
-4.236e-02,60,64,57,59,-0.4,0.4,-0.4,1.2
-4.232e-02,62,58,55,55,0,-0.8,0.4,-1.2
-4.228e-02,64,68,57,59,0,0.4,-0.4,1.2
-4.224e-02,62,60,59,57,0,-0.4,-0.4,-1.2
-4.220e-02,64,68,59,63,0,0.4,0.4,1.2
-4.217e-02,64,62,61,59,0,-0.4,0.4,-1.2
-4.213e-02,66,72,61,63,0,0.4,0.4,1.2
-4.209e-02,68,64,63,59,0,-0.4,0.4,-1.2
-4.205e-02,70,72,61,67,0.4,0.4,-0.4,1.2
-4.201e-02,70,66,63,61,0,-0.4,0.4,-1.2
-4.197e-02,68,74,65,67,0,0.8,0.4,1.2
-4.194e-02,72,68,65,63,0,-0.4,0.4,-0.4
-4.190e-02,74,76,67,69,0,0.8,0.4,1.2
-4.186e-02,74,70,67,65,0.4,0,-0.4,-0.4
-4.182e-02,74,78,69,71,0.4,0.8,0.4,1.2
-4.178e-02,76,72,69,67,0.4,0,0.4,-0.4
-4.174e-02,76,80,71,73,0.4,0.8,0.4,1.2
-4.171e-02,76,74,71,69,0.4,0,-0.4,-0.4
-4.167e-02,78,82,71,73,0.4,0.8,0.4,1.2
-4.163e-02,78,76,73,69,0.8,0,0.4,-0.4
-4.159e-02,82,84,73,75,0.8,0.8,0.4,1.2
-4.155e-02,80,76,73,71,0.8,0,0.4,-0.4
-4.151e-02,80,84,75,77,0.4,1.2,0.4,2
-4.147e-02,78,78,75,73,0.8,0.4,0.4,-0.4
-4.144e-02,82,86,77,77,0.8,1.2,0.4,2
-4.140e-02,82,80,77,73,0.8,0,0.4,-0.4
-4.136e-02,84,88,77,79,0.8,1.2,0.4,2
-4.132e-02,86,82,77,75,0.8,0.4,0.4,-0.4
-4.128e-02,86,88,77,81,0.8,1.2,0.4,2
-4.124e-02,86,82,77,77,0.8,0.4,1.2,-0.4
-4.121e-02,86,90,79,81,0.8,1.2,1.2,2
-4.117e-02,88,84,79,77,0.8,0.4,0.4,-0.4
-4.113e-02,88,92,81,83,0.8,1.2,0.4,2
-4.109e-02,88,86,81,79,1.2,0.4,0.4,-0.4
-4.105e-02,90,92,81,85,1.2,1.6,0.4,2
-4.101e-02,90,86,81,79,1.2,0.8,0.4,-0.4
-4.098e-02,90,94,81,85,0.8,1.6,0.4,2
-4.094e-02,92,86,85,81,1.2,0.8,0.4,-0.4
-4.090e-02,90,94,83,85,1.2,1.6,0.4,2
-4.086e-02,90,88,83,83,1.2,0.8,0.4,-0.4
-4.082e-02,92,96,85,87,0.8,1.6,0.4,2
-4.078e-02,94,90,85,83,1.2,0.8,0.4,-0.4
-4.075e-02,92,98,85,87,1.2,2,1.2,2
-4.071e-02,94,90,85,83,1.2,0.8,0.4,0.4
-4.067e-02,92,98,87,89,1.6,1.6,1.2,2
-4.063e-02,94,92,87,85,1.2,1.2,1.2,0.4
-4.059e-02,96,100,87,89,1.2,2,1.2,2
-4.055e-02,96,92,87,85,1.6,1.2,1.2,0.4
-4.051e-02,96,100,87,91,1.6,2,1.2,2
-4.048e-02,98,94,87,87,1.6,1.2,1.2,0.4
-4.044e-02,96,102,89,91,1.6,2,1.2,2
-4.040e-02,98,94,89,87,1.6,1.2,1.2,0.4
-4.036e-02,100,102,89,93,1.6,2,0.4,2
-4.032e-02,100,96,89,87,1.6,1.2,1.2,0.4
-4.028e-02,100,104,91,93,1.6,2,1.2,2
-4.025e-02,100,96,91,89,1.6,1.2,2,0.4
-4.021e-02,102,104,91,93,2,2.4,0.4,2
-4.017e-02,100,98,91,89,2,1.2,1.2,0.4
-4.013e-02,102,104,93,95,1.6,2.4,1.2,2
-4.009e-02,102,98,93,91,1.6,1.6,1.2,0.4
-4.005e-02,102,106,93,95,2,2.4,2,2
-4.002e-02,102,100,93,91,2,1.6,1.2,0.4
-3.998e-02,102,106,93,97,2,2.4,1.2,2.8
-3.994e-02,104,100,93,91,2,1.6,1.2,0.4
-3.990e-02,106,108,95,97,2,2.4,1.2,2.8
-3.986e-02,104,100,93,93,2,1.6,1.2,0.4
-3.982e-02,104,108,95,97,2.4,2.4,1.2,2.8
-3.978e-02,104,100,95,93,2,1.6,1.2,0.4
-3.975e-02,104,108,95,97,2,2.8,1.2,2.8
-3.971e-02,104,100,95,93,2,1.6,1.2,0.4
-3.967e-02,104,108,95,97,2,2.8,1.2,2.8
-3.963e-02,104,102,95,93,2.4,1.6,1.2,0.4
-3.959e-02,104,108,95,97,2.4,2.8,1.2,2.8
-3.955e-02,106,102,95,93,2,1.6,2,0.4
-3.952e-02,106,108,95,97,2.4,2.8,2,2.8
-3.948e-02,104,102,97,93,2.4,2,1.2,0.4
-3.944e-02,104,108,95,97,2.4,2.8,2,2.8
-3.940e-02,104,102,95,93,2.4,2,1.2,0.4
-3.936e-02,104,108,95,97,2.4,2.8,2,2.8
-3.932e-02,104,102,95,93,2.4,2,2,0.4
-3.929e-02,104,108,95,97,2.4,2.8,2,2.8
-3.925e-02,104,100,95,91,2.8,2,2,0.4
-3.921e-02,104,108,95,97,2.4,3.2,1.2,2.8
-3.917e-02,102,100,95,91,2.4,2,2,0.4
-3.913e-02,102,108,95,97,2.4,2.8,1.2,2.8
-3.909e-02,102,100,93,91,2.4,2,2,0.4
-3.906e-02,102,106,93,95,2.4,3.2,2,2.8
-3.902e-02,102,98,93,91,2.8,2,2,1.2
-3.898e-02,102,106,93,95,2.8,3.2,2,2.8
-3.894e-02,102,98,93,89,2.8,2,2,0.4
-3.890e-02,102,104,91,95,2.4,3.2,1.2,2.8
-3.886e-02,102,98,93,89,2.8,2.4,2,1.2
-3.882e-02,102,104,91,93,2.8,3.2,1.2,2.8
-3.879e-02,100,96,91,87,2.8,2.4,2,1.2
-3.875e-02,102,104,89,93,2.8,3.2,2,2.8
-3.871e-02,100,96,89,87,2.8,2.4,2,1.2
-3.867e-02,98,104,89,93,2.8,3.2,2,2.8
-3.863e-02,100,94,89,87,3.2,2.4,2,1.2
-3.859e-02,98,102,87,91,2.8,3.2,2,3.6
-3.856e-02,98,94,87,85,2.8,2.4,2,1.2
-3.852e-02,98,102,89,91,2.8,3.2,2,2.8
-3.848e-02,96,94,87,85,2.8,2,2,1.2
-3.844e-02,98,102,89,89,3.2,3.6,2,2.8
-3.840e-02,96,92,87,85,2.8,2.4,2,1.2
-3.836e-02,96,100,87,89,3.2,3.2,2,2.8
-3.833e-02,96,92,85,83,2.8,2.4,2,1.2
-3.829e-02,94,100,87,89,3.2,3.6,2,2.8
-3.825e-02,96,90,85,83,2.8,2.4,2.8,1.2
-3.821e-02,94,98,83,87,2.8,3.6,2,3.6
-3.817e-02,96,90,85,81,2.8,2.4,2,1.2
-3.813e-02,94,98,83,87,3.2,3.6,2,2.8
-3.810e-02,92,88,83,81,2.8,2.4,2,1.2
-3.806e-02,92,96,83,85,2.8,3.6,2,2.8
-3.802e-02,90,88,83,79,3.2,2.4,2,1.2
-3.798e-02,92,96,81,85,3.2,3.6,2.8,2.8
-3.794e-02,90,86,81,77,3.2,2.4,2.8,1.2
-3.790e-02,90,94,81,83,3.2,3.6,2,2.8
-3.786e-02,90,86,81,77,3.2,2.4,2,1.2
-3.783e-02,88,94,81,83,3.2,3.6,2,2.8
-3.779e-02,90,84,79,75,3.2,2.4,2,1.2
-3.775e-02,86,92,79,81,3.2,3.6,1.2,3.6
-3.771e-02,88,84,77,75,3.2,2.8,2,1.2
-3.767e-02,86,90,79,81,3.2,3.6,2,3.6
-3.763e-02,86,82,77,73,3.2,2.8,2,1.2
-3.760e-02,86,90,77,79,3.2,3.6,2,3.6
-3.756e-02,86,82,77,73,3.2,2.8,2,1.2
-3.752e-02,86,88,75,77,3.2,3.6,2,3.6
-3.748e-02,86,80,75,71,3.2,2.8,2,1.2
-3.744e-02,84,88,75,77,3.2,3.6,2,2.8
-3.740e-02,82,78,75,71,3.2,2.8,2,1.2
-3.737e-02,82,86,73,75,3.2,3.6,2,3.6
-3.733e-02,82,78,73,69,3.6,2.8,2,1.2
-3.729e-02,82,86,71,75,3.2,3.6,2,3.6
-3.725e-02,80,76,71,67,3.2,2.8,2,1.2
-3.721e-02,80,84,71,73,3.2,3.6,2.8,3.6
-3.717e-02,80,74,71,67,3.2,2.4,2,1.2
-3.714e-02,78,82,69,73,3.2,3.6,2,2.8
-3.710e-02,78,74,69,65,3.2,2.8,2,1.2
-3.706e-02,76,82,69,71,3.2,3.6,2,3.6
-3.702e-02,76,72,67,65,3.2,2.8,2,1.2
-3.698e-02,76,80,67,69,3.2,3.6,2,3.6
-3.694e-02,74,70,67,61,3.2,2.8,2,1.2
-3.690e-02,76,78,65,67,3.2,3.6,2,3.6
-3.687e-02,76,68,65,61,3.2,2.8,2.8,1.2
-3.683e-02,74,78,65,67,3.2,3.6,2,3.6
-3.679e-02,72,66,63,59,3.6,2.8,2,1.2
-3.675e-02,72,76,63,65,3.2,3.6,2,3.6
-3.671e-02,70,66,61,57,3.2,2.8,2,1.2
-3.667e-02,68,74,61,63,3.2,3.6,2,3.6
-3.664e-02,68,64,61,57,3.2,2.8,2,1.2
-3.660e-02,68,72,59,63,3.2,3.6,2,3.6
-3.656e-02,66,62,59,55,3.6,2.8,2,1.2
-3.652e-02,66,70,57,61,3.2,3.6,2,3.6
-3.648e-02,64,60,57,53,3.2,2.4,2,1.2
-3.644e-02,64,68,55,59,3.2,3.6,2,3.6
-3.641e-02,64,58,55,51,3.2,2.8,2,1.2
-3.637e-02,62,66,55,57,3.2,3.6,2,2.8
-3.633e-02,62,56,53,49,3.2,2.8,2.8,1.2
-3.629e-02,60,64,51,55,3.2,3.6,2,3.6
-3.625e-02,58,54,51,47,3.6,2.8,2,1.2
-3.621e-02,58,62,49,53,3.2,3.6,2,3.6
-3.618e-02,56,50,49,45,3.2,2.8,2,1.2
-3.614e-02,54,60,47,51,3.2,3.6,2,3.6
-3.610e-02,54,48,45,43,3.2,2.4,2,1.2
-3.606e-02,50,56,45,49,3.2,3.6,2,3.6
-3.602e-02,50,46,45,39,3.2,2.8,2,1.2
-3.598e-02,50,54,43,45,3.2,3.6,2,2.8
-3.594e-02,48,42,43,37,3.2,2.8,2,1.2
-3.591e-02,46,52,41,43,3.2,3.6,2,2.8
-3.587e-02,46,40,39,35,3.2,2.4,2,1.2
-3.583e-02,46,50,39,41,3.2,3.6,2,2.8
-3.579e-02,42,38,37,33,3.2,2.4,2,1.2
-3.575e-02,42,46,35,39,3.2,3.6,2,2.8
-3.571e-02,40,34,35,31,3.2,2.4,1.2,1.2
-3.568e-02,38,44,33,37,3.2,3.6,2,3.6
-3.564e-02,40,32,31,27,3.2,2.4,2,1.2
-3.560e-02,36,42,31,33,3.2,3.6,2,2.8
-3.556e-02,34,30,31,25,3.2,2.4,2,1.2
-3.552e-02,32,38,29,31,2.8,3.6,2,2.8
-3.548e-02,32,26,27,23,2.8,2.4,2,1.2
-3.545e-02,30,36,27,29,3.2,3.2,2,2.8
-3.541e-02,30,24,25,21,2.8,2.4,2,1.2
-3.537e-02,28,34,23,27,3.2,3.2,2,2.8
