Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.04,,,,,,,
Sample Interval,7.68049e-05,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,100,,50,,10,,10,
Vertical Units,V,,V,,A,,A,
Vertical Offset,0,,0,,0,,0,
Vertical Scale,50,,50,,20,,10,
Label,,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,CH3,CH3 Peak Detect,CH4,CH4 Peak Detect
6.0891e-03,-2,2,1,3,14.4,16,1.4,1.8
6.1659e-03,-4,-6,-1,-3,13.6,12,1.4,1
6.2427e-03,-4,2,1,3,12.8,14.4,1.4,1.8
6.3195e-03,-2,-6,-1,-3,12.8,10.4,1.4,1
6.3963e-03,-2,2,1,3,12,13.6,1.4,1.8
6.4731e-03,-2,-6,1,-3,12,9.6,1.4,1
6.5499e-03,-2,2,-1,3,11.2,12.8,1.4,1.8
6.6267e-03,-2,-6,1,-3,10.4,8,1.4,1
6.7035e-03,-4,2,-1,3,9.6,11.2,1.4,1.8
6.7803e-03,-2,-6,-1,-3,9.6,7.2,1.4,1
6.8571e-03,-4,2,-1,3,8.8,10.4,1.4,1.8
6.9339e-03,-2,-6,-1,-3,8,6.4,1.4,1
7.0108e-03,-4,2,-1,3,7.2,8.8,1.4,1.8
7.0876e-03,-4,-6,-1,-3,7.2,4.8,1.4,0.6
7.1644e-03,-4,2,-1,3,6.4,8,1.4,1.8
7.2412e-03,-4,-6,-1,-3,5.6,3.2,1.4,1
7.3180e-03,-2,2,-1,1,4.8,6.4,1,1.8
7.3948e-03,-4,-6,-1,-3,4.8,2.4,1.4,0.6
7.4716e-03,-4,2,-1,3,4,5.6,1.4,1.8
7.5484e-03,-2,-6,1,-3,3.2,0.8,1.4,0.6
7.6252e-03,-4,2,-1,3,2.4,4,1,1.8
7.7020e-03,-4,-6,-1,-3,2.4,-7.15256e-08,1,0.6
7.7788e-03,-2,2,-1,3,1.6,2.4,1.4,1.8
7.8556e-03,-4,-6,-1,-3,0.8,-1.6,1,0.6
7.9324e-03,-2,2,-1,1,-7.15256e-08,1.6,1,1.8
8.0092e-03,-2,-6,-1,-3,-0.8,-3.2,1.4,0.6
8.0860e-03,-2,2,-1,3,-0.8,-7.15256e-08,1,1.8
8.1628e-03,-2,-6,-1,-3,-1.6,-4,1.4,0.6
8.2396e-03,-2,2,1,3,-3.2,-0.8,1,1.4
8.3164e-03,-2,-6,-1,-3,-3.2,-5.6,1,0.6
8.3932e-03,-2,2,-1,1,-3.2,-2.4,1.4,1.4
8.4700e-03,-4,-6,-1,-3,-4.8,-7.2,1,0.6
8.5469e-03,-2,2,-1,1,-4.8,-4,1,1.4
8.6237e-03,-4,-6,-1,-3,-5.6,-8,1,0.6
8.7005e-03,-4,2,-1,1,-6.4,-4.8,1,1.4
8.7773e-03,-4,-6,-1,-3,-7.2,-9.6,1,0.2
8.8541e-03,-4,2,-1,1,-8,-6.4,1,1.4
8.9309e-03,-2,-6,-1,-3,-8,-11.2,1,0.2
9.0077e-03,-4,2,-1,1,-8.8,-7.2,1,1.4
9.0845e-03,-2,-6,-1,-3,-9.6,-12,1,0.2
9.1613e-03,-2,2,-1,1,-10.4,-8.8,0.6,1.4
9.2381e-03,-2,-6,-1,-3,-10.4,-12.8,0.6,0.2
9.3149e-03,-4,2,-1,1,-11.2,-9.6,0.6,1
9.3917e-03,-4,-6,-1,-3,-12,-14.4,0.6,0.2
9.4685e-03,-4,2,-1,1,-12.8,-11.2,0.6,1
9.5453e-03,-2,-6,-1,-3,-13.6,-15.2,0.6,0.2
9.6221e-03,-2,2,-1,1,-14.4,-12,0.6,1
9.6989e-03,-2,-6,-1,-3,-14.4,-16.8,0.6,0.2
9.7757e-03,-4,2,-1,1,-15.2,-13.6,0.6,1
9.8525e-03,-4,-6,-1,-5,-16,-17.6,0.6,0.2
9.9293e-03,-2,2,-3,1,-16,-14.4,0.2,1
1.0006e-02,-1.3411e-07,-6,-1,-3,-16.8,-19.2,0.6,-0.2
1.0083e-02,-2,2,-1,1,-17.6,-16,0.6,1
1.0160e-02,-2,-6,-1,-5,-18.4,-20,0.2,-0.2
1.0237e-02,-2,2,-3,1,-18.4,-16.8,0.2,1
1.0313e-02,-4,-6,-1,-5,-19.2,-21.6,0.2,-0.2
1.0390e-02,-4,2,-3,1,-20,-18.4,0.6,0.6
1.0467e-02,-4,-6,-3,-5,-20,-22.4,0.2,-0.2
1.0544e-02,-4,2,-3,1,-20,-19.2,0.2,0.6
1.0621e-02,-2,-6,-3,-5,-21.6,-23.2,0.2,-0.2
1.0697e-02,-4,2,-3,1,-21.6,-20,0.2,0.6
1.0774e-02,-4,-6,-3,-5,-22.4,-24,0.2,-0.6
1.0851e-02,-2,2,-1,1,-23.2,-21.6,0.2,0.6
1.0928e-02,-6,-6,-3,-5,-23.2,-24.8,0.2,-0.6
1.1005e-02,-2,2,-3,1,-24,-22.4,-0.2,0.6
1.1081e-02,-2,-6,-1,-5,-24,-25.6,0.2,-0.6
1.1158e-02,-2,2,-3,1,-24.8,-23.2,0.2,0.6
1.1235e-02,-4,-6,-1,-5,-24.8,-26.4,-0.2,-0.6
1.1312e-02,-4,2,-1,1,-25.6,-24,-0.2,0.6
1.1389e-02,-2,-6,-3,-5,-26.4,-27.2,-0.2,-0.6
1.1465e-02,-2,2,-3,1,-25.6,-24.8,-0.2,0.2
1.1542e-02,-2,-6,-1,-5,-26.4,-28,-0.2,-0.6
1.1619e-02,-2,2,-3,1,-26.4,-25.6,-0.2,0.2
1.1696e-02,-2,-6,-3,-5,-27.2,-28.8,-0.2,-0.6
1.1773e-02,-4,2,-3,-1,-27.2,-26.4,-0.2,0.2
1.1849e-02,-4,-6,-3,-5,-27.2,-28.8,-0.6,-1
1.1926e-02,-4,2,-3,-1,-28,-26.4,-0.2,0.2
1.2003e-02,-2,-6,-3,-5,-28,-29.6,-0.2,-1
1.2080e-02,-2,2,-3,-1,-28,-27.2,-0.2,0.2
1.2157e-02,-4,-6,-3,-5,-28,-29.6,-0.2,-1
1.2233e-02,-2,2,-3,-1,-28,-27.2,-0.6,-0.2
1.2310e-02,-2,-8,-3,-5,-28.8,-29.6,-0.2,-1
1.2387e-02,-4,2,-3,-1,-28.8,-28,-0.6,-0.2
1.2464e-02,-4,-6,-3,-5,-28.8,-30.4,-0.6,-1
1.2541e-02,-4,2,-3,-1,-28.8,-28,-0.6,-0.2
1.2618e-02,-4,-8,-3,-5,-28.8,-30.4,-0.6,-1
1.2694e-02,-2,2,-3,-1,-28.8,-28,-0.6,-0.2
1.2771e-02,-2,-6,-3,-5,-28.8,-30.4,-0.6,-1
1.2848e-02,-4,2,-3,-1,-29.6,-28,-0.6,-0.2
1.2925e-02,-4,-6,-3,-5,-28.8,-30.4,-0.6,-1.4
1.3002e-02,-2,2,-3,-1,-29.6,-28,-0.6,-0.2
1.3078e-02,-2,-6,-3,-5,-29.6,-30.4,-0.6,-1.4
1.3155e-02,-2,2,-3,-1,-29.6,-28,-0.6,-0.2
1.3232e-02,-4,-6,-3,-5,-29.6,-30.4,-0.6,-1.4
1.3309e-02,-4,2,-5,-1,-28.8,-28,-0.6,-0.2
1.3386e-02,-4,-6,-3,-5,-29.6,-30.4,-0.6,-1.4
1.3462e-02,-2,2,-3,-1,-28.8,-28,-1,-0.2
1.3539e-02,-2,-6,-3,-5,-28.8,-29.6,-1,-1.4
1.3616e-02,-2,2,-3,-1,-28.8,-28,-1,-0.2
1.3693e-02,-4,-6,-3,-7,-28.8,-29.6,-0.6,-1.4
1.3770e-02,-4,2,-3,-1,-28.8,-27.2,-0.6,-0.2
1.3846e-02,-2,-6,-3,-5,-28.8,-29.6,-1,-1.4
1.3923e-02,-4,2,-3,-1,-28,-27.2,-1,-0.6
1.4000e-02,-4,-6,-3,-5,-28,-28.8,-1,-1.4
1.4077e-02,-2,2,-3,-1,-27.2,-26.4,-1,-0.6
1.4154e-02,-2,-6,-3,-5,-28,-28.8,-1,-1.8
1.4230e-02,-2,2,-3,-1,-27.2,-26.4,-1,-0.6
1.4307e-02,-2,-6,-3,-5,-27.2,-28,-1,-1.4
1.4384e-02,-4,2,-3,-1,-27.2,-25.6,-1,-0.6
1.4461e-02,-2,-6,-5,-5,-26.4,-27.2,-1,-1.8
1.4538e-02,-4,2,-3,-1,-26.4,-24.8,-1,-0.6
1.4614e-02,-4,-6,-3,-5,-25.6,-26.4,-1,-1.8
1.4691e-02,-4,2,-3,-1,-25.6,-24,-1.4,-0.6
1.4768e-02,-4,-6,-3,-7,-25.6,-26.4,-1,-1.8
1.4845e-02,-4,2,-3,-1,-24.8,-23.2,-1,-0.6
1.4922e-02,-2,-6,-3,-5,-24,-24.8,-1,-1.8
1.4998e-02,-2,2,-3,-1,-24,-22.4,-1,-0.6
1.5075e-02,-6,-6,-5,-5,-23.2,-24,-0.6,-1.8
1.5152e-02,-4,2,-3,-1,-23.2,-21.6,-1,-0.6
1.5229e-02,-4,-6,-3,-5,-22.4,-23.2,-1,-1.8
1.5306e-02,-2,2,-5,-1,-21.6,-20,-1,-0.6
1.5382e-02,-2,-6,-3,-5,-21.6,-22.4,-1,-1.8
1.5459e-02,-2,2,-3,-1,-20.8,-19.2,-1,-0.6
1.5536e-02,-2,-6,-3,-5,-20.8,-21.6,-1,-1.8
1.5613e-02,-2,2,-3,-1,-19.2,-18.4,-1,-0.6
1.5690e-02,-4,-6,-3,-5,-19.2,-20,-1.4,-1.8
1.5767e-02,-2,2,-3,-1,-18.4,-16.8,-1.4,-0.6
1.5843e-02,-4,-6,-3,-5,-17.6,-18.4,-1,-1.8
1.5920e-02,-4,2,-3,-1,-17.6,-16,-1.4,-0.6
1.5997e-02,-4,-6,-3,-5,-16.8,-17.6,-1,-1.8
1.6074e-02,-2,2,-3,-1,-16,-14.4,-1,-0.6
1.6151e-02,-4,-6,-3,-5,-15.2,-16.8,-1.4,-1.8
1.6227e-02,-4,2,-3,-1,-14.4,-13.6,-1.4,-0.6
1.6304e-02,-4,-6,-3,-5,-14.4,-15.2,-1,-1.8
1.6381e-02,-4,2,-3,-1,-13.6,-12,-1.4,-0.6
1.6458e-02,-4,-6,-3,-5,-12.8,-13.6,-1,-1.8
1.6535e-02,-2,2,-3,-1,-12,-10.4,-1,-0.6
1.6611e-02,-4,-6,-3,-5,-11.2,-12.8,-1,-1.8
1.6688e-02,-2,2,-3,-1,-10.4,-9.6,-1,-0.6
1.6765e-02,-2,-8,-3,-5,-10.4,-11.2,-1,-1.8
1.6842e-02,-4,2,-3,1,-9.6,-8,-1,-0.6
1.6919e-02,-2,-6,-1,-5,-8.8,-10.4,-1,-1.8
1.6995e-02,-4,2,-3,-1,-8,-7.2,-1,-0.6
1.7072e-02,-4,-6,-3,-5,-8,-8.8,-1,-1.8
1.7149e-02,-4,2,-3,-1,-7.2,-5.6,-1,-0.6
1.7226e-02,-2,-6,-3,-5,-6.4,-8,-1,-1.8
1.7303e-02,-2,2,-3,1,-5.6,-4,-1,-0.6
1.7379e-02,-2,-6,-3,-5,-4.8,-6.4,-1,-1.4
1.7456e-02,-2,2,-3,-1,-4.8,-3.2,-1,-0.6
1.7533e-02,-2,-6,-3,-5,-4,-4.8,-1,-1.4
1.7610e-02,-4,2,-3,-1,-3.2,-1.6,-1,-0.6
1.7687e-02,-2,-6,-3,-5,-2.4,-3.2,-1,-1.4
1.7763e-02,-2,2,-3,1,-2.4,-7.15256e-08,-1,-0.6
1.7840e-02,-2,-6,-3,-5,-0.8,-2.4,-0.6,-1.4
1.7917e-02,-2,2,-3,1,-0.8,0.8,-0.6,-0.2
1.7994e-02,-4,-6,-3,-5,-7.15256e-08,-0.8,-1,-1.4
1.8071e-02,-4,2,-3,-1,0.8,2.4,-1,-0.2
1.8147e-02,-2,-6,-3,-5,1.6,0.8,-1,-1.4
1.8224e-02,-2,2,-3,1,2.4,3.2,-0.6,-0.2
1.8301e-02,-2,-6,-3,-5,2.4,1.6,-0.6,-1.4
1.8378e-02,-4,2,-3,1,3.2,4.8,-0.6,-0.2
1.8455e-02,-2,-6,-3,-5,4,3.2,-0.6,-1.4
1.8531e-02,-4,2,-3,1,4.8,6.4,-0.6,-0.2
1.8608e-02,-4,-6,-3,-5,5.6,4.8,-0.6,-1
1.8685e-02,-2,2,-3,1,5.6,7.2,-0.6,-0.2
1.8762e-02,-2,-6,-1,-5,6.4,5.6,-0.6,-1
1.8839e-02,-2,2,-3,1,7.2,8.8,-0.6,-0.2
1.8916e-02,-4,-6,-1,-5,8.8,7.2,-0.6,-1
1.8992e-02,-2,2,-3,1,8.8,10.4,-0.6,-0.2
1.9069e-02,-2,-6,-1,-5,9.6,8.8,-0.2,-1
1.9146e-02,-1.3411e-07,2,-1,1,9.6,11.2,-0.6,-0.2
1.9223e-02,-4,-6,-1,-3,10.4,9.6,-0.6,-1
1.9300e-02,-2,2,-1,1,11.2,12.8,-0.2,0.2
1.9376e-02,-2,-6,-3,-3,12,11.2,-0.6,-1
1.9453e-02,-2,2,-1,1,12.8,13.6,-0.2,0.2
1.9530e-02,-2,-6,-1,-5,12.8,12,-0.6,-1
1.9607e-02,-4,2,-3,1,14.4,15.2,-0.2,0.2
1.9684e-02,-2,-6,-1,-3,14.4,13.6,-0.6,-1
1.9760e-02,-2,2,-1,1,14.4,16,-0.2,0.2
1.9837e-02,-2,-6,-1,-3,15.2,14.4,-0.2,-0.6
1.9914e-02,-4,2,-1,1,16,17.6,-0.2,0.2
1.9991e-02,-4,-6,-1,-3,16.8,15.2,-0.2,-0.6
2.0068e-02,-4,2,-1,1,16.8,18.4,-0.2,0.2
2.0144e-02,-2,-6,-1,-3,17.6,16.8,0.2,-0.6
2.0221e-02,-4,2,-1,1,17.6,19.2,-0.2,0.2
2.0298e-02,-2,-6,-1,-3,18.4,17.6,0.2,-0.6
2.0375e-02,-2,2,-1,1,19.2,20.8,-0.2,0.2
2.0452e-02,-2,-6,-1,-3,20,18.4,0.2,-0.6
2.0528e-02,-2,2,-1,1,20.8,21.6,0.2,0.6
2.0605e-02,-2,-6,-1,-3,20.8,19.2,-0.2,-0.6
2.0682e-02,-4,2,-1,1,21.6,22.4,0.2,0.6
2.0759e-02,-2,-6,-1,-3,21.6,20.8,-0.2,-0.6
2.0836e-02,-2,2,-1,1,22.4,24,0.2,0.6
2.0912e-02,-4,-6,-1,-3,22.4,21.6,0.2,-0.2
2.0989e-02,-2,2,-1,1,23.2,24.8,0.2,0.6
2.1066e-02,-4,-6,-1,-3,24,22.4,0.2,-0.2
2.1143e-02,-2,2,-1,1,24,25.6,0.6,0.6
2.1220e-02,-2,-6,-1,-3,24.8,23.2,0.2,-0.2
2.1296e-02,-4,2,-1,1,24.8,26.4,0.2,1
2.1373e-02,-4,-6,-1,-3,25.6,24,0.6,-0.2
2.1450e-02,-2,2,-1,1,25.6,27.2,0.6,1
2.1527e-02,-4,-6,-1,-3,26.4,24.8,0.6,-0.2
2.1604e-02,-2,2,-1,1,26.4,28,0.6,1
2.1680e-02,-4,-6,-1,-3,26.4,25.6,0.6,0.2
2.1757e-02,-2,2,-1,3,27.2,28,0.6,1
2.1834e-02,-2,-6,-1,-3,27.2,26.4,0.6,0.2
2.1911e-02,-4,2,-1,1,27.2,28.8,0.6,1.4
2.1988e-02,-2,-6,-1,-3,28,26.4,0.6,0.2
2.2065e-02,-4,2,1,1,28,28.8,0.6,1
2.2141e-02,-2,-6,-1,-3,28.8,27.2,1,0.2
2.2218e-02,-2,2,1,3,28.8,29.6,0.6,1
2.2295e-02,-4,-6,-1,-3,28.8,27.2,1,0.2
2.2372e-02,-4,2,1,3,28.8,29.6,1,1.4
2.2449e-02,-4,-6,-1,-3,28.8,27.2,1,0.2
2.2525e-02,-2,2,-1,3,28.8,30.4,1,1.4
2.2602e-02,-4,-6,1,-3,29.6,28,1,0.2
2.2679e-02,-2,2,-1,3,28.8,30.4,0.6,1.4
2.2756e-02,-2,-6,-1,-3,29.6,28,1,0.6
2.2833e-02,-2,2,-1,3,29.6,30.4,0.6,1.4
2.2909e-02,-4,-6,1,-3,29.6,28,1,0.6
2.2986e-02,-2,2,-1,3,29.6,30.4,1,1.4
2.3063e-02,-2,-6,1,-3,29.6,28,1,0.6
2.3140e-02,-2,2,1,3,29.6,30.4,1,1.4
2.3217e-02,-2,-6,-1,-3,29.6,28,1,0.6
2.3293e-02,-4,2,1,3,29.6,30.4,1.4,1.4
2.3370e-02,-2,-6,1,-3,28.8,28,1.4,0.6
2.3447e-02,-4,2,1,3,29.6,30.4,1,1.4
2.3524e-02,-2,-6,1,-1,28.8,28,1.4,0.6
2.3601e-02,-2,2,1,3,29.6,30.4,1,1.8
2.3677e-02,-2,-6,1,-3,28.8,27.2,1,0.6
2.3754e-02,-2,2,-1,3,28.8,29.6,1,1.8
2.3831e-02,-2,-6,1,-1,28.8,27.2,1.4,0.6
2.3908e-02,-4,2,1,3,28.8,29.6,1.4,1.8
2.3985e-02,-2,-6,1,-3,28.8,26.4,1.4,0.6
2.4061e-02,-2,2,-1,3,28,29.6,1,1.8
2.4138e-02,-4,-6,1,-3,28,26.4,1.4,0.6
2.4215e-02,-2,2,1,3,27.2,28.8,1.4,1.8
2.4292e-02,-4,-6,1,-1,27.2,25.6,1.4,1
2.4369e-02,-1.3411e-07,2,1,3,27.2,28,1.4,1.8
2.4445e-02,-2,-6,1,-1,26.4,24.8,1.4,1
2.4522e-02,-2,2,-1,3,27.2,28,1.4,1.8
2.4599e-02,-2,-6,1,-1,25.6,24.8,1.4,1
2.4676e-02,-1.3411e-07,2,-1,3,25.6,27.2,1,1.8
2.4753e-02,-4,-6,-1,-3,25.6,23.2,1.4,1
2.4829e-02,-4,2,-1,3,24.8,26.4,1.4,1.8
2.4906e-02,-2,-6,1,-1,24.8,22.4,1.4,1
2.4983e-02,-4,2,1,3,24,25.6,1.4,1.8
2.5060e-02,-1.3411e-07,-6,1,-3,24,21.6,1.4,1
2.5137e-02,-2,2,1,3,23.2,24.8,1.4,1.8
2.5214e-02,-4,-6,-1,-3,22.4,20.8,1.4,1
2.5290e-02,-2,2,1,3,22.4,24,1,1.8
2.5367e-02,-2,-6,1,-3,21.6,19.2,1.4,0.6
2.5444e-02,-2,2,1,3,20.8,22.4,1.4,1.8
2.5521e-02,-2,-6,1,-3,20.8,18.4,1.4,1
2.5598e-02,-4,2,1,3,20,21.6,1.4,1.8
2.5674e-02,-2,-6,1,-3,19.2,17.6,1.4,1
2.5751e-02,-2,2,-1,3,19.2,20,1.4,1.8
2.5828e-02,-4,-6,1,-3,18.4,16,1.4,1
2.5905e-02,-2,2,1,3,17.6,19.2,1.4,1.8
2.5982e-02,-2,-6,1,-3,16.8,15.2,1.4,1
2.6058e-02,-4,2,1,3,16.8,17.6,1.4,1.8
2.6135e-02,-4,-6,1,-3,16,13.6,1.4,1
2.6212e-02,-4,2,1,3,15.2,16.8,1.4,1.8
2.6289e-02,-2,-6,-1,-3,14.4,12.8,1.4,1
2.6366e-02,-4,2,1,3,13.6,16,1.4,1.8
2.6442e-02,-2,-6,-1,-3,13.6,11.2,1.4,1
2.6519e-02,-1.3411e-07,2,-1,3,12.8,14.4,1.4,1.8
2.6596e-02,-4,-6,-1,-3,12,9.6,1.4,1
2.6673e-02,-2,2,-1,3,12,12.8,1.4,1.8
2.6750e-02,-2,-6,1,-3,10.4,8.8,1.4,1
2.6826e-02,-2,2,1,3,10.4,12,1.4,1.8
2.6903e-02,-2,-6,-1,-3,9.6,7.2,1.4,1
2.6980e-02,-2,2,-1,1,8.8,10.4,1.4,1.8
2.7057e-02,-4,-6,-1,-3,8,6.4,1,1
2.7134e-02,-2,2,-1,1,7.2,8.8,1.4,1.8
2.7210e-02,-2,-6,-1,-3,7.2,4.8,1.4,0.6
2.7287e-02,-2,2,-1,3,6.4,8,1.4,1.8
2.7364e-02,-4,-6,-1,-3,5.6,4,1.4,1
2.7441e-02,-1.3411e-07,2,1,1,4.8,6.4,1.4,1.8
2.7518e-02,-4,-6,1,-3,4,2.4,1.4,0.6
2.7594e-02,-4,2,-1,1,4,5.6,1.4,1.8
2.7671e-02,-2,-6,-1,-3,3.2,0.8,1.4,0.6
2.7748e-02,-4,2,-1,1,3.2,4,1.4,1.8
2.7825e-02,-4,-6,-1,-3,2.4,-7.15256e-08,1.4,0.6
2.7902e-02,-2,2,-1,1,1.6,2.4,1,1.8
2.7978e-02,-2,-6,-1,-3,-7.15256e-08,-1.6,1.4,0.6
2.8055e-02,-2,2,-1,1,-7.15256e-08,1.6,1,1.4
2.8132e-02,-2,-6,-1,-3,-7.15256e-08,-3.2,1,0.6
2.8209e-02,-2,2,-1,1,-1.6,-7.15256e-08,1.4,1.4
2.8286e-02,-2,-6,-1,-3,-2.4,-4.8,1,0.6
2.8363e-02,-2,2,-1,1,-2.4,-1.6,1,1.4
2.8439e-02,-2,-6,-1,-3,-3.2,-5.6,1,0.6
2.8516e-02,-2,2,-1,1,-4,-2.4,1,1.4
2.8593e-02,-4,-6,-1,-3,-4.8,-7.2,1,0.6
2.8670e-02,-2,2,-1,1,-5.6,-4,1,1.4
2.8747e-02,-4,-6,-3,-3,-6.4,-8.8,1,0.2
2.8823e-02,-2,2,-3,1,-6.4,-4.8,1,1.4
2.8900e-02,-2,-6,-1,-3,-8,-9.6,1,0.2
2.8977e-02,-2,2,-1,1,-8,-6.4,0.6,1.4
2.9054e-02,-4,-6,-1,-3,-8.8,-11.2,0.6,0.2
2.9131e-02,-4,2,-1,1,-8.8,-8,0.6,1.4
2.9207e-02,-2,-6,-1,-3,-10.4,-12,0.6,0.2
2.9284e-02,-4,2,-1,1,-10.4,-8.8,0.6,1
2.9361e-02,-2,-6,-3,-3,-11.2,-13.6,0.6,0.2
2.9438e-02,-4,2,-1,1,-12,-10.4,0.6,1
2.9515e-02,-2,-6,-1,-3,-12.8,-14.4,0.6,0.2
2.9591e-02,-4,2,-1,1,-12.8,-11.2,0.2,1
2.9668e-02,-2,-6,-1,-3,-13.6,-16,0.6,0.2
2.9745e-02,-2,2,-3,1,-14.4,-12.8,0.6,1
2.9822e-02,-2,-6,-3,-3,-14.4,-16.8,0.6,0.2
2.9899e-02,-2,2,-1,1,-15.2,-13.6,0.6,1
2.9975e-02,-2,-6,-1,-5,-16,-18.4,0.2,-0.2
3.0052e-02,-2,2,-1,1,-16,-15.2,0.2,1
3.0129e-02,-2,-6,-1,-5,-16.8,-19.2,0.6,-0.2
3.0206e-02,-2,2,-1,1,-17.6,-16,0.2,1
3.0283e-02,-2,-6,-1,-3,-17.6,-20,0.6,-0.2
3.0359e-02,-4,2,-1,1,-18.4,-17.6,0.6,0.6
3.0436e-02,-2,-6,-1,-5,-19.2,-21.6,0.2,-0.2
3.0513e-02,-4,2,-3,1,-20,-18.4,0.2,1
3.0590e-02,-2,-6,-3,-5,-20.8,-22.4,0.6,-0.2
3.0667e-02,-4,2,-3,1,-20.8,-19.2,0.2,0.6
3.0743e-02,-2,-6,-3,-5,-21.6,-23.2,0.2,-0.6
3.0820e-02,-2,2,-3,1,-22.4,-20.8,0.2,0.6
3.0897e-02,-4,-8,-1,-5,-22.4,-24.8,0.2,-0.6
3.0974e-02,-2,2,-3,1,-22.4,-21.6,0.2,0.6
3.1051e-02,-2,-6,-3,-5,-24,-24.8,-0.2,-0.6
3.1127e-02,-4,2,-3,1,-24,-22.4,-0.2,0.6
3.1204e-02,-1.3411e-07,-6,-3,-5,-24,-25.6,-0.2,-0.6
3.1281e-02,-2,2,-3,1,-24.8,-23.2,-0.2,0.6
3.1358e-02,-2,-6,-3,-5,-24.8,-26.4,0.2,-0.6
3.1435e-02,-2,2,-3,1,-25.6,-24,0.2,0.6
3.1512e-02,-2,-6,-1,-5,-25.6,-27.2,-0.2,-0.6
3.1588e-02,-2,2,-3,1,-25.6,-24.8,0.2,0.2
3.1665e-02,-2,-6,-3,-5,-26.4,-28,-0.2,-1
3.1742e-02,-2,2,-1,-1,-26.4,-25.6,-0.2,0.2
3.1819e-02,-4,-6,-3,-5,-27.2,-28,-0.2,-1
3.1896e-02,-2,2,-3,-1,-27.2,-26.4,-0.2,0.2
3.1972e-02,-2,-6,-3,-5,-27.2,-28.8,-0.6,-1
3.2049e-02,-4,2,-3,1,-27.2,-26.4,-0.2,0.2
3.2126e-02,-2,-6,-3,-5,-28,-28.8,-0.2,-1
3.2203e-02,-4,2,-3,-1,-28,-27.2,-0.6,0.2
3.2280e-02,-4,-6,-3,-5,-28,-29.6,-0.2,-1
3.2356e-02,-4,2,-3,-1,-28,-27.2,-0.6,-0.2
3.2433e-02,-4,-6,-3,-5,-28.8,-29.6,-0.6,-1
3.2510e-02,-2,2,-3,-1,-28.8,-27.2,-0.6,-0.2
3.2587e-02,-2,-6,-3,-5,-28.8,-29.6,-0.6,-1
3.2664e-02,-2,2,-3,-1,-28.8,-28,-0.6,-0.2
3.2740e-02,-2,-6,-3,-5,-28,-29.6,-0.6,-1
3.2817e-02,-2,2,-3,-1,-28,-28,-0.6,-0.2
3.2894e-02,-2,-6,-3,-5,-28.8,-30.4,-0.6,-1
3.2971e-02,-2,2,-3,-1,-28.8,-28,-0.6,-0.2
3.3048e-02,-2,-6,-3,-5,-28.8,-30.4,-0.6,-1.4
3.3124e-02,-2,2,-5,-1,-28.8,-28,-0.6,-0.2
3.3201e-02,-4,-6,-3,-5,-28.8,-29.6,-0.6,-1.4
3.3278e-02,-2,2,-3,-1,-28.8,-28,-1,-0.2
3.3355e-02,-2,-6,-5,-5,-28.8,-29.6,-0.6,-1.4
3.3432e-02,-2,2,-3,-1,-28.8,-28,-0.6,-0.2
3.3508e-02,-2,-6,-3,-5,-28.8,-29.6,-1,-1.4
3.3585e-02,-2,2,-3,-1,-28.8,-28,-1,-0.2
3.3662e-02,-2,-6,-3,-5,-28.8,-29.6,-0.6,-1.4
3.3739e-02,-4,2,-3,-1,-28,-27.2,-1,-0.6
3.3816e-02,-4,-6,-3,-5,-28,-29.6,-0.6,-1.4
3.3892e-02,-2,2,-3,-1,-28,-27.2,-1,-0.6
3.3969e-02,-2,-6,-3,-5,-27.2,-28.8,-1,-1.4
3.4046e-02,-2,2,-3,-1,-28,-26.4,-1,-0.6
3.4123e-02,-2,-6,-3,-5,-27.2,-28.8,-1,-1.4
3.4200e-02,-2,2,-3,-1,-27.2,-26.4,-1,-0.6
3.4276e-02,-4,-6,-3,-5,-26.4,-28,-1,-1.4
3.4353e-02,-4,2,-3,-1,-26.4,-25.6,-1,-0.6
3.4430e-02,-2,-6,-3,-5,-26.4,-27.2,-1.4,-1.8
3.4507e-02,-4,2,-3,-1,-26.4,-24.8,-1,-0.6
3.4584e-02,-4,-6,-3,-5,-26.4,-26.4,-1.4,-1.4
3.4661e-02,-2,2,-3,-1,-25.6,-24,-1,-0.6
3.4737e-02,-4,-6,-3,-7,-24.8,-25.6,-1,-1.8
3.4814e-02,-2,2,-3,-1,-24.8,-23.2,-1,-0.6
3.4891e-02,-2,-6,-3,-5,-24.8,-24.8,-1,-1.8
3.4968e-02,-4,2,-5,-1,-23.2,-22.4,-1,-0.6
3.5045e-02,-2,-6,-3,-5,-24,-24,-1,-1.8
3.5121e-02,-2,2,-3,-1,-22.4,-21.6,-1,-0.6
3.5198e-02,-2,-6,-3,-5,-22.4,-23.2,-1,-1.8
3.5275e-02,-4,2,-3,-1,-21.6,-20,-1,-0.6
3.5352e-02,-4,-6,-3,-5,-21.6,-22.4,-1,-1.8
3.5429e-02,-4,2,-3,-1,-20.8,-19.2,-1,-0.6
