Model,DPO2014B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.04,,,,,,,
Sample Interval,7.68049e-05,,,,,,,
Filter Frequency,1e+08,,,,,,,
Record Length,5208,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
-1.9708e-01,-2,-6,91,87,4,2.4,3.4,3
-1.9700e-01,-2,2,91,93,4,4.8,3.4,4.2
-1.9693e-01,-1.3411e-07,-6,89,87,4,3.2,3.4,3
-1.9685e-01,-2,2,89,93,4,4.8,3.4,4.2
-1.9677e-01,-2,-6,89,85,4,2.4,3.4,3
-1.9670e-01,-2,2,87,91,4,4.8,3.4,4.2
-1.9662e-01,-1.3411e-07,-6,87,83,4,3.2,3.4,3
-1.9654e-01,-2,2,85,89,4,4.8,3.4,4.2
-1.9647e-01,-2,-6,85,79,4,3.2,3.4,3
-1.9639e-01,-2,2,83,87,4,4.8,3.4,4.2
-1.9631e-01,-4,-6,83,79,4,3.2,3.8,3
-1.9624e-01,-2,2,81,85,4,4.8,3.4,4.2
-1.9616e-01,-2,-6,81,77,4,3.2,3.4,3
-1.9608e-01,-2,2,81,83,4,4.8,3.4,4.2
-1.9601e-01,-4,-6,77,75,4,3.2,3.4,3
-1.9593e-01,-2,2,77,81,4,4.8,3.4,4.2
-1.9585e-01,-4,-6,77,73,4,3.2,3.4,3
-1.9578e-01,-2,2,77,79,4,4.8,3.4,4.2
-1.9570e-01,-4,-6,73,71,4,3.2,3.8,3
-1.9562e-01,-2,2,73,77,4,4.8,3.4,4.2
-1.9555e-01,-2,-6,73,67,4.8,2.4,3.4,3
-1.9547e-01,-2,2,71,75,4,4.8,3.4,3.8
-1.9539e-01,-2,-6,71,65,4,2.4,3.4,3
-1.9531e-01,-2,2,67,71,4,4.8,3.4,4.2
-1.9524e-01,-2,-6,67,63,4,2.4,3.4,3
-1.9516e-01,-2,2,65,69,4,4.8,3.4,3.8
-1.9508e-01,-4,-6,65,59,4,2.4,3,3
-1.9501e-01,-2,2,63,67,4,4.8,3.4,3.8
-1.9493e-01,-4,-6,61,55,4,2.4,3,2.6
-1.9485e-01,-2,2,57,63,3.2,4.8,3,3.8
-1.9478e-01,-4,-6,57,51,4,2.4,3.4,2.6
-1.9470e-01,-4,2,55,59,4,4,3.4,3.8
-1.9462e-01,-2,-6,53,47,3.2,2.4,3.4,2.6
-1.9455e-01,-4,2,51,57,4,4,3,3.8
-1.9447e-01,-2,-6,49,43,3.2,1.6,3,2.6
-1.9439e-01,-4,2,47,51,3.2,4,3,3.4
-1.9432e-01,-4,-6,45,39,3.2,2.4,3,2.2
-1.9424e-01,-4,2,43,47,3.2,4,3,3.4
-1.9416e-01,-4,-6,39,33,3.2,1.6,3,2.2
-1.9409e-01,-2,2,37,43,2.4,4,2.6,3.4
-1.9401e-01,-6,-6,35,29,2.4,1.6,2.6,2.2
-1.9393e-01,-2,2,31,37,2.4,4,2.6,3
-1.9386e-01,-2,-6,29,23,3.2,1.6,2.6,1.8
-1.9378e-01,-2,2,27,33,2.4,4,2.6,3
-1.9370e-01,-4,-6,25,19,2.4,1.6,2.6,1.8
-1.9363e-01,-2,2,23,27,2.4,3.2,2.6,3
-1.9355e-01,-2,-6,19,13,2.4,1.6,2.2,1.8
-1.9347e-01,-2,2,17,23,2.4,3.2,2.2,2.6
-1.9339e-01,-2,-6,15,9,2.4,0.8,2.2,1.4
-1.9332e-01,-2,2,13,17,2.4,3.2,1.8,2.6
-1.9324e-01,-4,-6,11,5,2.4,0.8,1.8,1.4
-1.9316e-01,-4,2,9,13,2.4,3.2,1.8,2.6
-1.9309e-01,-2,-6,5,1,1.6,0.8,1.8,1.4
-1.9301e-01,-4,2,3,9,2.4,3.2,1.8,2.2
-1.9293e-01,-2,-6,3,-3,2.4,0.8,1.8,1
-1.9286e-01,-2,2,-1,5,1.6,3.2,1.8,2.2
-1.9278e-01,-4,-6,-3,-7,1.6,0.8,1.4,1
-1.9270e-01,-4,2,-3,1,1.6,2.4,1.4,2.2
-1.9263e-01,-4,-8,-7,-11,1.6,0.8,1.4,1
-1.9255e-01,-4,2,-7,-3,1.6,2.4,1.4,1.8
-1.9247e-01,-4,-6,-9,-15,1.6,-7.15256e-08,1.4,0.6
-1.9240e-01,-4,2,-11,-7,1.6,2.4,1,1.8
-1.9232e-01,-2,-6,-13,-19,1.6,-7.15256e-08,1.4,0.6
-1.9224e-01,-2,2,-15,-11,1.6,2.4,1,1.4
-1.9217e-01,-4,-6,-17,-23,1.6,-7.15256e-08,1,0.2
-1.9209e-01,-2,2,-19,-15,1.6,2.4,1,1.4
-1.9201e-01,-2,-6,-19,-27,1.6,-7.15256e-08,0.6,0.2
-1.9194e-01,-2,2,-23,-19,1.6,1.6,1,1.4
-1.9186e-01,-4,-6,-25,-31,0.8,-7.15256e-08,1,0.2
-1.9178e-01,-2,2,-27,-23,0.8,1.6,0.6,1
-1.9171e-01,-2,-6,-29,-35,0.8,-0.8,0.6,-0.2
-1.9163e-01,-2,2,-31,-27,0.8,1.6,0.2,1
-1.9155e-01,-2,-6,-33,-39,-7.15256e-08,-0.8,0.2,-0.2
-1.9147e-01,-2,2,-35,-31,0.8,1.6,0.2,0.6
-1.9140e-01,-2,-6,-37,-43,-7.15256e-08,-0.8,0.2,-0.6
-1.9132e-01,-2,2,-39,-35,-7.15256e-08,1.6,0.2,0.6
-1.9124e-01,-2,-6,-41,-49,-7.15256e-08,-0.8,-0.2,-0.6
-1.9117e-01,-4,2,-45,-39,0.8,1.6,-0.2,0.2
-1.9109e-01,-2,-6,-47,-53,-7.15256e-08,-0.8,-0.2,-1
-1.9101e-01,-1.3411e-07,2,-49,-45,-7.15256e-08,0.8,-0.6,0.2
-1.9094e-01,-2,-6,-51,-57,-7.15256e-08,-1.6,-0.2,-1
-1.9086e-01,-2,2,-53,-49,-7.15256e-08,0.8,-0.2,0.2
-1.9078e-01,-2,-6,-55,-61,-7.15256e-08,-1.6,-0.6,-1
-1.9071e-01,-2,2,-57,-53,-0.8,0.8,-0.6,-0.2
-1.9063e-01,-2,-6,-59,-65,-7.15256e-08,-1.6,-1,-1.4
-1.9055e-01,-2,2,-61,-57,-0.8,0.8,-0.6,-0.2
-1.9048e-01,-2,-6,-63,-69,-0.8,-1.6,-1,-1.8
-1.9040e-01,-2,2,-65,-61,-0.8,-7.15256e-08,-1,-0.6
-1.9032e-01,-2,-6,-67,-73,-0.8,-2.4,-1,-1.8
-1.9025e-01,-1.3411e-07,2,-69,-65,-0.8,-7.15256e-08,-1.4,-0.6
-1.9017e-01,-4,-6,-69,-77,-0.8,-2.4,-1,-1.8
-1.9009e-01,-2,2,-73,-69,-0.8,-7.15256e-08,-1.4,-1
-1.9002e-01,-4,-6,-75,-79,-0.8,-2.4,-1.4,-2.2
-1.8994e-01,-2,-1.3411e-07,-77,-73,-1.6,-7.15256e-08,-1.8,-1
-1.8986e-01,-2,-6,-77,-81,-0.8,-2.4,-1.4,-2.2
-1.8978e-01,-2,2,-79,-75,-0.8,-7.15256e-08,-1.8,-1
-1.8971e-01,-4,-6,-79,-85,-1.6,-2.4,-1.8,-2.6
-1.8963e-01,-2,2,-81,-77,-1.6,-7.15256e-08,-1.8,-1.4
-1.8955e-01,-2,-6,-83,-87,-0.8,-2.4,-1.8,-2.6
-1.8948e-01,-4,2,-83,-81,-1.6,-0.8,-1.8,-1.4
-1.8940e-01,-4,-6,-85,-89,-1.6,-2.4,-2.2,-2.6
-1.8932e-01,-4,2,-85,-83,-1.6,-0.8,-2.2,-1.8
-1.8925e-01,-2,-6,-87,-91,-1.6,-2.4,-2.2,-2.6
-1.8917e-01,-4,2,-87,-85,-1.6,-0.8,-2.2,-1.8
-1.8909e-01,-4,-6,-89,-93,-1.6,-3.2,-2.2,-3
-1.8902e-01,-2,-1.3411e-07,-89,-87,-1.6,-0.8,-2.2,-1.8
-1.8894e-01,-2,-6,-89,-93,-2.4,-3.2,-2.6,-3
-1.8886e-01,-2,2,-91,-87,-1.6,-0.8,-2.2,-1.8
-1.8879e-01,-4,-6,-93,-95,-1.6,-3.2,-2.6,-3
-1.8871e-01,-2,2,-93,-89,-1.6,-0.8,-2.6,-2.2
-1.8863e-01,-2,-6,-93,-97,-1.6,-3.2,-2.6,-3.4
-1.8856e-01,-2,2,-95,-91,-2.4,-0.8,-3,-2.2
-1.8848e-01,-2,-6,-93,-97,-2.4,-3.2,-2.6,-3.4
-1.8840e-01,-4,2,-95,-91,-2.4,-1.6,-2.6,-2.2
-1.8833e-01,-2,-6,-97,-99,-1.6,-3.2,-2.6,-3.4
-1.8825e-01,-2,2,-97,-93,-2.4,-1.6,-3,-2.6
-1.8817e-01,-2,-6,-97,-99,-2.4,-3.2,-3,-3.4
-1.8810e-01,-2,2,-97,-95,-2.4,-1.6,-3,-2.6
-1.8802e-01,-4,-6,-97,-101,-2.4,-3.2,-3,-3.8
-1.8794e-01,-4,2,-97,-95,-1.6,-1.6,-3,-2.6
-1.8786e-01,-2,-6,-99,-101,-2.4,-3.2,-3.4,-3.8
-1.8779e-01,-2,2,-99,-95,-2.4,-1.6,-3,-2.6
-1.8771e-01,-2,-6,-97,-101,-2.4,-3.2,-3.4,-3.8
-1.8763e-01,-4,2,-97,-95,-2.4,-1.6,-3,-2.6
-1.8756e-01,-2,-6,-99,-101,-2.4,-3.2,-3.4,-3.8
-1.8748e-01,-4,2,-99,-95,-2.4,-1.6,-3.4,-3
-1.8740e-01,-2,-6,-97,-99,-2.4,-3.2,-3.4,-3.8
-1.8733e-01,-2,2,-97,-93,-2.4,-1.6,-3.8,-3
-1.8725e-01,-4,-6,-95,-97,-1.6,-3.2,-3,-3.8
-1.8717e-01,-4,2,-95,-93,-2.4,-1.6,-3.4,-3
-1.8710e-01,-2,-6,-95,-97,-2.4,-3.2,-3.4,-3.8
-1.8702e-01,-2,2,-95,-91,-2.4,-0.8,-3.4,-3
-1.8694e-01,-2,-6,-93,-95,-2.4,-3.2,-3.4,-3.8
-1.8687e-01,-2,2,-93,-89,-2.4,-1.6,-3.4,-3
-1.8679e-01,-2,-6,-91,-93,-2.4,-3.2,-3.4,-3.8
-1.8671e-01,-4,2,-91,-87,-2.4,-1.6,-3.4,-3
-1.8664e-01,-4,-6,-89,-91,-2.4,-3.2,-3.4,-3.8
-1.8656e-01,-4,2,-89,-85,-2.4,-1.6,-3.8,-3
-1.8648e-01,-2,-6,-87,-89,-2.4,-3.2,-3.8,-3.8
-1.8641e-01,-4,2,-87,-83,-1.6,-1.6,-3.4,-3
-1.8633e-01,-2,-6,-87,-89,-2.4,-3.2,-3.4,-3.8
-1.8625e-01,-2,2,-85,-83,-2.4,-1.6,-3.4,-3
-1.8618e-01,-2,-6,-85,-87,-2.4,-3.2,-3.4,-3.8
-1.8610e-01,-2,2,-83,-79,-2.4,-1.6,-3.4,-3
-1.8602e-01,-4,-6,-83,-85,-2.4,-3.2,-3.4,-3.8
-1.8594e-01,-4,2,-81,-79,-2.4,-1.6,-3.4,-3
-1.8587e-01,-4,-6,-81,-83,-2.4,-3.2,-3.4,-3.8
-1.8579e-01,-4,2,-79,-77,-2.4,-1.6,-3,-3
-1.8571e-01,-2,-6,-79,-81,-2.4,-3.2,-3.4,-3.8
-1.8564e-01,-2,2,-77,-73,-2.4,-1.6,-3.4,-3
-1.8556e-01,-1.3411e-07,-6,-77,-77,-2.4,-3.2,-3.4,-3.8
-1.8548e-01,-2,2,-75,-71,-2.4,-0.8,-3.4,-3
-1.8541e-01,-2,-8,-73,-75,-2.4,-3.2,-3.4,-3.8
-1.8533e-01,-2,2,-73,-69,-2.4,-1.6,-3.4,-2.6
-1.8525e-01,-2,-6,-71,-73,-2.4,-3.2,-3.4,-3.8
-1.8518e-01,-2,2,-69,-67,-2.4,-1.6,-3.4,-2.6
-1.8510e-01,-2,-6,-67,-71,-2.4,-3.2,-3,-3.8
-1.8502e-01,-2,2,-67,-63,-2.4,-0.8,-3,-2.6
-1.8495e-01,-2,-6,-65,-67,-2.4,-3.2,-3,-3.8
-1.8487e-01,-2,2,-63,-59,-2.4,-0.8,-3.4,-2.6
-1.8479e-01,-2,-6,-63,-63,-1.6,-3.2,-3.4,-3.8
-1.8472e-01,-4,2,-61,-55,-1.6,-0.8,-3.4,-2.6
-1.8464e-01,-2,-8,-57,-59,-1.6,-3.2,-3,-3.4
-1.8456e-01,-2,2,-55,-51,-1.6,-0.8,-3,-2.6
-1.8449e-01,-4,-6,-53,-55,-1.6,-2.4,-3,-3.4
-1.8441e-01,-2,2,-51,-47,-1.6,-0.8,-2.6,-2.6
-1.8433e-01,-2,-6,-49,-51,-1.6,-2.4,-3,-3.4
-1.8425e-01,-2,2,-47,-41,-0.8,-7.15256e-08,-2.6,-2.2
-1.8418e-01,-2,-6,-43,-47,-0.8,-2.4,-3,-3
-1.8410e-01,-4,2,-43,-37,-1.6,-0.8,-2.6,-2.2
-1.8402e-01,-2,-6,-39,-41,-1.6,-2.4,-2.6,-3
-1.8395e-01,-2,2,-37,-31,-0.8,-7.15256e-08,-2.6,-2.2
-1.8387e-01,-2,-6,-33,-37,-0.8,-2.4,-2.6,-3
-1.8379e-01,-2,2,-33,-27,-0.8,-7.15256e-08,-2.2,-1.8
-1.8372e-01,-6,-6,-29,-31,-0.8,-2.4,-2.2,-2.6
-1.8364e-01,-2,2,-27,-21,-1.6,-7.15256e-08,-2.2,-1.8
-1.8356e-01,-4,-6,-23,-25,-0.8,-1.6,-2.2,-2.6
-1.8349e-01,-2,2,-21,-17,-0.8,-7.15256e-08,-1.8,-1.4
-1.8341e-01,-2,-6,-19,-21,-0.8,-1.6,-1.8,-2.6
-1.8333e-01,-4,2,-17,-13,-0.8,-7.15256e-08,-1.8,-1.4
-1.8326e-01,-2,-6,-13,-17,-0.8,-2.4,-1.8,-2.2
-1.8318e-01,-6,2,-11,-7,-0.8,-7.15256e-08,-1.4,-1.4
-1.8310e-01,-4,-6,-11,-11,-0.8,-1.6,-1.4,-2.2
-1.8303e-01,-2,2,-7,-3,-7.15256e-08,0.8,-1.4,-1
-1.8295e-01,-2,-6,-5,-7,-7.15256e-08,-1.6,-1.4,-1.8
-1.8287e-01,-2,2,-3,1,-7.15256e-08,0.8,-1.4,-1
-1.8280e-01,-4,-6,-1,-3,-7.15256e-08,-1.6,-1.4,-1.8
-1.8272e-01,-2,2,1,5,-7.15256e-08,0.8,-1.4,-0.6
-1.8264e-01,-2,-6,1,1,-7.15256e-08,-1.6,-1.4,-1.8
-1.8257e-01,-4,2,5,9,-7.15256e-08,0.8,-1,-0.6
-1.8249e-01,-4,-6,5,3,-7.15256e-08,-0.8,-1,-1.8
-1.8241e-01,-2,2,7,11,-7.15256e-08,0.8,-1,-0.6
-1.8233e-01,-2,-6,9,7,-7.15256e-08,-0.8,-1,-1.4
-1.8226e-01,-2,2,11,15,-7.15256e-08,1.6,-0.6,-0.2
-1.8218e-01,-4,-6,13,11,-7.15256e-08,-0.8,-1,-1.4
-1.8210e-01,-2,2,15,19,0.8,1.6,-0.6,-0.2
-1.8203e-01,-2,-6,17,15,-7.15256e-08,-0.8,-0.2,-1
-1.8195e-01,-4,-1.3411e-07,19,23,0.8,1.6,-0.6,-0.2
-1.8187e-01,-2,-6,21,19,0.8,-0.8,-0.6,-1
-1.8180e-01,-4,2,23,27,0.8,1.6,-0.6,0.2
-1.8172e-01,-2,-6,25,23,0.8,-7.15256e-08,-0.6,-1
-1.8164e-01,-2,2,25,31,0.8,1.6,-0.2,0.2
-1.8157e-01,-4,-6,29,27,0.8,-7.15256e-08,-0.2,-0.6
-1.8149e-01,-4,2,33,35,0.8,2.4,-0.2,0.6
-1.8141e-01,-2,-6,33,31,1.6,-7.15256e-08,0.2,-0.6
-1.8134e-01,-4,2,35,39,1.6,2.4,0.2,0.6
-1.8126e-01,-2,-6,39,35,0.8,-7.15256e-08,0.2,-0.2
-1.8118e-01,-2,2,41,45,0.8,2.4,0.2,0.6
-1.8111e-01,-2,-6,43,41,0.8,-7.15256e-08,0.2,-0.2
-1.8103e-01,-4,2,45,49,1.6,2.4,0.6,1
-1.8095e-01,-2,-6,47,45,2.4,0.8,0.6,0.2
-1.8088e-01,-4,2,49,53,1.6,2.4,1,1.4
-1.8080e-01,-2,-6,51,49,1.6,0.8,0.6,0.2
-1.8072e-01,-2,-1.3411e-07,53,57,2.4,3.2,1,1.4
-1.8065e-01,-4,-6,55,53,1.6,0.8,1,0.6
-1.8057e-01,-4,2,57,61,2.4,3.2,1,1.4
-1.8049e-01,-2,-6,61,57,2.4,0.8,1,0.6
-1.8041e-01,-4,2,63,65,2.4,3.2,1,1.8
-1.8034e-01,-2,-6,63,61,2.4,1.6,1.4,1
-1.8026e-01,-2,2,65,69,2.4,3.2,1.4,1.8
-1.8018e-01,-2,-6,67,65,2.4,1.6,1.4,1
-1.8011e-01,-2,2,69,73,2.4,4,1.4,2.2
-1.8003e-01,-2,-6,71,69,2.4,1.6,1.4,1
-1.7995e-01,-4,2,71,75,2.4,4,1.8,2.2
-1.7988e-01,-4,-6,73,71,2.4,1.6,1.8,1.4
-1.7980e-01,-2,2,75,79,3.2,4,1.8,2.2
-1.7972e-01,-2,-6,75,73,2.4,1.6,1.8,1.4
-1.7965e-01,-2,2,79,81,2.4,4,2.2,2.6
-1.7957e-01,-4,-6,79,77,3.2,1.6,2.2,1.8
-1.7949e-01,-2,2,79,83,2.4,4,2.2,2.6
-1.7942e-01,-4,-6,81,79,3.2,1.6,2.2,1.8
-1.7934e-01,-4,2,83,85,3.2,4,2.2,2.6
-1.7926e-01,-4,-6,83,81,3.2,2.4,2.2,1.8
-1.7919e-01,-1.3411e-07,2,85,87,3.2,4,2.6,3
-1.7911e-01,-4,-6,85,83,3.2,2.4,2.2,2.2
-1.7903e-01,-2,2,85,89,4,4,2.6,3
-1.7896e-01,-4,-6,87,85,3.2,2.4,2.6,2.2
-1.7888e-01,-4,2,87,91,4,4,2.6,3
-1.7880e-01,-6,-6,89,87,4,2.4,2.6,2.2
-1.7873e-01,-2,2,89,91,4,4.8,2.6,3.4
-1.7865e-01,-2,-6,89,87,4,2.4,3,2.2
-1.7857e-01,-2,2,89,93,4,4.8,3,3.4
-1.7849e-01,-4,-6,89,89,4,2.4,3,2.6
-1.7842e-01,-2,2,91,95,4,4.8,3,3.4
-1.7834e-01,-4,-6,91,91,3.2,2.4,3,2.6
-1.7826e-01,-2,2,93,95,4,4.8,3,3.4
-1.7819e-01,-2,-6,93,91,4,2.4,3,2.6
-1.7811e-01,-2,2,93,97,4,4.8,3.4,3.8
-1.7803e-01,-4,-6,95,91,4,2.4,3,2.6
-1.7796e-01,-2,2,95,97,4,4.8,3.4,3.8
-1.7788e-01,-4,-6,95,93,4,3.2,3.4,3
-1.7780e-01,-2,2,95,97,4,4.8,3.4,3.8
-1.7773e-01,-2,-6,93,91,4,3.2,3.4,3
-1.7765e-01,-4,2,95,97,4,4.8,3.4,3.8
-1.7757e-01,-2,-6,93,91,4,2.4,3.4,3
-1.7750e-01,-4,2,95,97,4,4.8,3.4,3.8
-1.7742e-01,-4,-6,95,91,4,2.4,3.4,3
-1.7734e-01,-4,2,95,97,4,4.8,3.4,4.2
-1.7727e-01,-2,-6,93,89,4,2.4,3.8,3
-1.7719e-01,-2,2,93,95,4,4.8,3.8,4.2
-1.7711e-01,-2,-6,93,87,4,3.2,3.8,3
-1.7704e-01,-2,2,89,95,4,4.8,3.4,4.2
-1.7696e-01,-2,-6,91,87,4,2.4,3.8,3
-1.7688e-01,-4,2,89,93,4.8,4.8,3.4,4.2
-1.7680e-01,-4,-6,87,85,4,3.2,3.4,3
-1.7673e-01,-2,2,87,91,4,4.8,3.8,4.2
-1.7665e-01,-2,-6,87,83,4,3.2,3.4,3
-1.7657e-01,-2,2,85,89,4,4.8,3.4,4.2
-1.7650e-01,-4,-6,85,81,4,3.2,3.4,3
-1.7642e-01,-4,2,83,87,4,4.8,3.4,4.2
-1.7634e-01,-2,-6,83,79,4,3.2,3.8,3
-1.7627e-01,-2,2,81,85,4.8,4.8,3.4,4.2
-1.7619e-01,-2,-6,81,77,4,3.2,3.4,3
-1.7611e-01,-4,2,81,83,4,4.8,3.4,4.2
-1.7604e-01,-4,-6,79,75,4,3.2,3.4,3
-1.7596e-01,-4,2,79,81,4,4.8,3.4,4.2
-1.7588e-01,-2,-6,77,73,4,2.4,3.8,3
-1.7581e-01,-2,2,75,79,4,4.8,3.4,4.2
-1.7573e-01,-2,-6,75,71,4,2.4,3.8,3
-1.7565e-01,-2,2,73,77,4,4.8,3.4,4.2
-1.7558e-01,-2,-6,73,67,4,2.4,3.4,3
-1.7550e-01,-2,2,71,75,4,4.8,3.4,4.2
-1.7542e-01,-2,-6,71,65,4,2.4,3.4,3
-1.7535e-01,-2,2,69,73,4,4.8,3.4,4.2
-1.7527e-01,-2,-8,69,63,4,2.4,3.4,3
-1.7519e-01,-4,2,65,71,4,4.8,3.4,3.8
-1.7512e-01,-4,-6,65,59,4,2.4,3.4,3
-1.7504e-01,-2,2,63,67,4,4.8,3.4,3.8
-1.7496e-01,-4,-6,61,55,4,2.4,3.4,3
-1.7488e-01,-2,2,61,63,4,4.8,3.4,3.8
-1.7481e-01,-2,-6,57,53,4,2.4,3,2.6
-1.7473e-01,-2,2,55,61,4,4.8,3,3.8
-1.7465e-01,-2,-6,53,49,3.2,2.4,3.4,2.6
-1.7458e-01,-1.3411e-07,2,51,57,4,4,3,3.8
-1.7450e-01,-4,-6,51,43,3.2,2.4,3,2.6
-1.7442e-01,-2,2,47,53,3.2,4,3,3.8
-1.7435e-01,-2,-6,45,39,3.2,1.6,3,2.2
-1.7427e-01,-4,2,43,47,3.2,4,3,3.4
-1.7419e-01,-4,-6,41,35,3.2,1.6,2.6,2.2
-1.7412e-01,-4,2,39,43,3.2,4,2.6,3.4
-1.7404e-01,-2,-6,35,29,2.4,1.6,2.6,2.2
-1.7396e-01,-2,2,33,39,2.4,4,3,3
-1.7389e-01,-2,-6,31,25,3.2,1.6,2.6,2.2
-1.7381e-01,-4,2,29,33,2.4,4,2.6,3
-1.7373e-01,-2,-6,27,19,2.4,1.6,2.6,1.8
-1.7366e-01,-2,2,23,29,2.4,4,2.2,3
-1.7358e-01,-4,-6,21,13,2.4,1.6,2.2,1.8
-1.7350e-01,-2,2,19,23,2.4,3.2,2.2,2.6
-1.7343e-01,-2,-6,15,9,2.4,0.8,2.2,1.4
-1.7335e-01,-2,2,15,19,2.4,3.2,1.8,2.6
-1.7327e-01,-2,-6,11,5,1.6,0.8,2.2,1.4
-1.7320e-01,-2,2,9,13,1.6,3.2,2.2,2.6
-1.7312e-01,-2,-6,7,1,2.4,0.8,1.8,1.4
-1.7304e-01,-2,2,5,9,2.4,3.2,1.4,2.2
-1.7296e-01,-4,-6,3,-3,2.4,0.8,1.8,1
-1.7289e-01,-2,2,1,5,1.6,3.2,1.8,2.2
-1.7281e-01,-2,-6,-1,-7,1.6,0.8,1.8,1
-1.7273e-01,-4,2,-5,1,1.6,2.4,1.4,2.2
-1.7266e-01,-2,-6,-5,-11,1.6,0.8,1.4,1
-1.7258e-01,-2,2,-7,-3,1.6,2.4,1.4,1.8
-1.7250e-01,-2,-6,-9,-13,1.6,0.8,1.4,0.6
-1.7243e-01,-4,2,-11,-7,1.6,2.4,1.4,1.8
-1.7235e-01,-2,-6,-13,-19,1.6,-7.15256e-08,1.4,0.6
-1.7227e-01,-2,2,-15,-11,1.6,2.4,1.4,1.4
-1.7220e-01,-2,-6,-17,-21,1.6,-7.15256e-08,1,0.6
-1.7212e-01,-2,2,-19,-13,0.8,2.4,1,1.4
-1.7204e-01,-2,-6,-21,-27,0.8,-7.15256e-08,1,0.2
-1.7197e-01,-4,2,-23,-19,0.8,2.4,0.6,1.4
-1.7189e-01,-2,-6,-25,-31,0.8,-7.15256e-08,1,0.2
-1.7181e-01,-2,2,-25,-21,0.8,1.6,0.6,1
-1.7174e-01,-2,-6,-27,-35,0.8,-0.8,0.6,-0.2
-1.7166e-01,-2,2,-31,-25,0.8,1.6,0.6,1
-1.7158e-01,-2,-6,-33,-39,0.8,-0.8,0.6,-0.2
-1.7151e-01,-4,2,-35,-31,0.8,1.6,0.2,1
-1.7143e-01,-4,-6,-37,-43,0.8,-0.8,0.2,-0.6
-1.7135e-01,-2,2,-39,-35,-7.15256e-08,1.6,0.2,0.6
-1.7127e-01,-4,-6,-41,-47,-7.15256e-08,-0.8,-0.2,-0.6
-1.7120e-01,-2,2,-43,-39,0.8,1.6,0.2,0.6
